Shipping ID,Shipping Type,Shipping Class
4968,Standard,3rd class
4969,Standard,3rd class
4970,Standard,3rd class
4971,Standard,3rd class
4972,Standard,3rd class
4973,Standard,3rd class
4974,Standard,3rd class
4975,Standard,3rd class
4976,Standard,3rd class
4977,Standard,3rd class
4978,Standard,3rd class
4979,Standard,3rd class
4980,Standard,3rd class
4981,Standard,3rd class
4982,Standard,3rd class
4983,Standard,3rd class
4984,Standard,3rd class
4985,Standard,3rd class
4986,Standard,3rd class
4987,Standard,3rd class
4988,Standard,3rd class
4989,Standard,3rd class
4990,Standard,3rd class
4991,Standard,3rd class
4992,Standard,3rd class
4993,Standard,3rd class
4994,Standard,3rd class
4995,Standard,3rd class
4996,Standard,3rd class
4997,Standard,3rd class
4998,Standard,3rd class
4999,Standard,3rd class
5000,Standard,3rd class
5001,Standard,3rd class
5002,Standard,3rd class
5003,Standard,3rd class
5004,Standard,3rd class
5005,Standard,3rd class
5006,Standard,3rd class
5007,Standard,3rd class
5008,Standard,3rd class
5009,Standard,3rd class
5010,Standard,3rd class
5011,Standard,3rd class
5012,Standard,3rd class
5013,Standard,3rd class
5014,Standard,3rd class
5015,Standard,3rd class
5016,Standard,3rd class
5017,Standard,3rd class
5018,Standard,3rd class
5019,Standard,3rd class
5020,Standard,3rd class
5021,Standard,3rd class
5022,Standard,3rd class
5023,Standard,3rd class
5024,Standard,3rd class
5025,Standard,3rd class
5026,Standard,3rd class
5027,Standard,3rd class
5028,Standard,3rd class
5029,Standard,3rd class
5030,Standard,3rd class
5031,Standard,3rd class
5032,Standard,3rd class
5033,Standard,3rd class
5034,Standard,3rd class
5035,Standard,3rd class
5036,Standard,3rd class
5037,Standard,3rd class
5038,Standard,3rd class
5039,Standard,3rd class
5040,Standard,3rd class
5041,Standard,3rd class
5042,Standard,3rd class
5043,Standard,3rd class
5044,Standard,3rd class
5045,Standard,3rd class
5046,Standard,3rd class
5047,Standard,3rd class
5048,Standard,3rd class
5049,Standard,3rd class
5050,Standard,3rd class
5051,Standard,3rd class
5052,Standard,3rd class
5053,Standard,3rd class
5054,Standard,3rd class
5055,Standard,3rd class
5056,Standard,3rd class
5057,Standard,3rd class
5058,Standard,3rd class
5059,Standard,3rd class
5060,Standard,3rd class
5061,Standard,3rd class
5062,Standard,3rd class
5063,Standard,3rd class
5064,Standard,3rd class
5065,Standard,3rd class
5066,Standard,3rd class
5067,Standard,3rd class
5068,Standard,3rd class
5069,Standard,3rd class
5070,Standard,3rd class
5071,Standard,3rd class
5072,Standard,3rd class
5073,Standard,3rd class
5074,Standard,3rd class
5075,Standard,3rd class
5076,Standard,3rd class
5077,Standard,3rd class
5078,Standard,3rd class
5079,Standard,3rd class
5080,Standard,3rd class
5081,Standard,3rd class
5082,Standard,3rd class
5083,Standard,3rd class
5084,Standard,3rd class
5085,Standard,3rd class
5086,Standard,3rd class
5087,Standard,3rd class
5088,Standard,3rd class
5089,Standard,3rd class
5090,Standard,3rd class
5091,Exclusive,2nd class
5092,Standard,3rd class
5093,Standard,3rd class
5094,Exclusive,2nd class
5095,Standard,3rd class
5096,Standard,3rd class
5097,Exclusive,2nd class
5098,Standard,3rd class
5099,Standard,3rd class
5100,Standard,3rd class
5101,Standard,3rd class
5102,Standard,3rd class
5103,Standard,3rd class
5104,Standard,3rd class
5105,Standard,3rd class
5106,Standard,3rd class
5107,Standard,3rd class
5108,Standard,3rd class
5109,Standard,3rd class
5110,Standard,3rd class
5111,Exclusive,2nd class
5112,Standard,3rd class
5113,Standard,3rd class
5114,Standard,3rd class
5115,Standard,3rd class
5116,Standard,3rd class
5117,Standard,3rd class
5118,Standard,3rd class
5119,Standard,3rd class
5120,Standard,3rd class
5121,Standard,3rd class
5122,Standard,3rd class
5123,Standard,3rd class
5124,Exclusive,2nd class
5125,Standard,3rd class
5126,Standard,3rd class
5127,Standard,3rd class
5128,Exclusive,2nd class
5129,Exclusive,2nd class
5130,Standard,3rd class
5131,Standard,3rd class
5132,Exclusive,2nd class
5133,Standard,3rd class
5134,Standard,3rd class
5135,Exclusive,2nd class
5136,Standard,3rd class
5137,Exclusive,2nd class
5138,Standard,3rd class
5139,Exclusive,2nd class
5140,Standard,3rd class
5141,Standard,3rd class
5142,Exclusive,2nd class
5143,Exclusive,2nd class
5144,Standard,3rd class
5145,Standard,3rd class
5146,Standard,3rd class
5147,Standard,3rd class
5148,Exclusive,2nd class
5149,Standard,3rd class
5150,Exclusive,2nd class
5151,Standard,3rd class
5152,Standard,3rd class
5153,Exclusive,2nd class
5154,Exclusive,2nd class
5155,Standard,3rd class
5156,Exclusive,2nd class
5157,Exclusive,2nd class
5158,Standard,3rd class
5159,Standard,3rd class
5160,Standard,3rd class
5161,Standard,3rd class
5162,Exclusive,2nd class
5163,Standard,3rd class
5164,Exclusive,2nd class
5165,Standard,3rd class
5166,Standard,3rd class
5167,Standard,3rd class
5168,Standard,3rd class
5169,Standard,3rd class
5170,Standard,3rd class
5171,Exclusive,2nd class
5172,Exclusive,2nd class
5173,Standard,3rd class
5174,Standard,3rd class
5175,Standard,3rd class
5176,Exclusive,2nd class
5177,Standard,3rd class
5178,Exclusive,2nd class
5179,Exclusive,2nd class
5180,Exclusive,2nd class
5181,Standard,3rd class
5182,Exclusive,2nd class
5183,Exclusive,2nd class
5184,Standard,3rd class
5185,Exclusive,2nd class
5186,Standard,3rd class
5187,Standard,3rd class
5188,Standard,3rd class
5189,Standard,3rd class
5190,Standard,3rd class
5191,Standard,3rd class
5192,Standard,3rd class
5193,Standard,3rd class
5194,Exclusive,2nd class
5195,Standard,3rd class
5196,Standard,3rd class
5197,Exclusive,2nd class
5198,Standard,3rd class
5199,Exclusive,2nd class
5200,Exclusive,2nd class
5201,Exclusive,2nd class
5202,Standard,3rd class
5203,Standard,3rd class
5204,Standard,3rd class
5205,Standard,3rd class
5206,Exclusive,2nd class
5207,Standard,3rd class
5208,Exclusive,2nd class
5209,Exclusive,2nd class
5210,Standard,3rd class
5211,Exclusive,2nd class
5212,Exclusive,2nd class
5213,Standard,3rd class
5214,Exclusive,2nd class
5215,Standard,3rd class
5216,Standard,3rd class
5217,Exclusive,2nd class
5218,Standard,3rd class
5219,Exclusive,2nd class
5220,Exclusive,2nd class
5221,Standard,3rd class
5222,Standard,3rd class
5223,Standard,3rd class
5224,Exclusive,2nd class
5225,Exclusive,2nd class
5226,Standard,3rd class
5227,Standard,3rd class
5228,Standard,3rd class
5229,Standard,3rd class
5230,Exclusive,2nd class
5231,Standard,3rd class
5232,Standard,3rd class
5233,Exclusive,2nd class
5234,Standard,3rd class
5235,Exclusive,2nd class
5236,Standard,3rd class
5237,Standard,3rd class
5238,Exclusive,2nd class
5239,Exclusive,2nd class
5240,Standard,3rd class
5241,Standard,3rd class
5242,Standard,3rd class
5243,Standard,3rd class
5244,Exclusive,2nd class
5245,Exclusive,2nd class
5246,Standard,3rd class
5247,Exclusive,2nd class
5248,Exclusive,2nd class
5249,Standard,3rd class
5250,Exclusive,2nd class
5251,Exclusive,2nd class
5252,Standard,3rd class
5253,Exclusive,2nd class
5254,Exclusive,2nd class
5255,Exclusive,2nd class
5256,Standard,3rd class
5257,Standard,3rd class
5258,Standard,3rd class
5259,Standard,3rd class
5260,Standard,3rd class
5261,Exclusive,2nd class
5262,Exclusive,2nd class
5263,Standard,3rd class
5264,Standard,3rd class
5265,Exclusive,2nd class
5266,Standard,3rd class
5267,Standard,3rd class
5268,Standard,3rd class
5269,Standard,3rd class
5270,Standard,3rd class
5271,Standard,3rd class
5272,Standard,3rd class
5273,Exclusive,2nd class
5274,Standard,3rd class
5275,Standard,3rd class
5276,Standard,3rd class
5277,Standard,3rd class
5278,Standard,3rd class
5279,Exclusive,2nd class
5280,Standard,3rd class
5281,Exclusive,2nd class
5282,Standard,3rd class
5283,Standard,3rd class
5284,Standard,3rd class
5285,Standard,3rd class
5286,Standard,3rd class
5287,Exclusive,2nd class
5288,Exclusive,2nd class
5289,Standard,3rd class
5290,Exclusive,2nd class
5291,Exclusive,2nd class
5292,Standard,3rd class
5293,Standard,3rd class
5294,Standard,3rd class
5295,Standard,3rd class
5296,Standard,3rd class
5297,Exclusive,2nd class
5298,Standard,3rd class
5299,Standard,3rd class
5300,Standard,3rd class
5301,Exclusive,2nd class
5302,Exclusive,2nd class
5303,Standard,3rd class
5304,Standard,3rd class
5305,Standard,3rd class
5306,Standard,3rd class
5307,Standard,3rd class
5308,Standard,3rd class
5309,Standard,3rd class
5310,Standard,3rd class
5311,Exclusive,2nd class
5312,Exclusive,2nd class
5313,Standard,3rd class
5314,Standard,3rd class
5315,Exclusive,2nd class
5316,Standard,3rd class
5317,Standard,3rd class
5318,Standard,3rd class
5319,Standard,3rd class
5320,Standard,3rd class
5321,Exclusive,2nd class
5322,Standard,3rd class
5323,Exclusive,2nd class
5324,Standard,3rd class
5325,Standard,3rd class
5326,Exclusive,2nd class
5327,Standard,3rd class
5328,Standard,3rd class
5329,Exclusive,2nd class
5330,Standard,3rd class
5331,Standard,3rd class
5332,Standard,3rd class
5333,Standard,3rd class
5334,Standard,3rd class
5335,Standard,3rd class
5336,Standard,3rd class
5337,Standard,3rd class
5338,Standard,3rd class
5339,Exclusive,2nd class
5340,Standard,3rd class
5341,Standard,3rd class
5342,Exclusive,2nd class
5343,Standard,3rd class
5344,Standard,3rd class
5345,Standard,3rd class
5346,Standard,3rd class
5347,Standard,3rd class
5348,Exclusive,2nd class
5349,Standard,3rd class
5350,Exclusive,2nd class
5351,Standard,3rd class
5352,Standard,3rd class
5353,Standard,3rd class
5354,Exclusive,2nd class
5355,Exclusive,2nd class
5356,Exclusive,2nd class
5357,Standard,3rd class
5358,Standard,3rd class
5359,Standard,3rd class
5360,Exclusive,2nd class
5361,Standard,3rd class
5362,Standard,3rd class
5363,Exclusive,2nd class
5364,Exclusive,2nd class
5365,Exclusive,2nd class
5366,Exclusive,2nd class
5367,Exclusive,2nd class
5368,Exclusive,2nd class
5369,Exclusive,2nd class
5370,Exclusive,2nd class
5371,Standard,3rd class
5372,Exclusive,2nd class
5373,Standard,3rd class
5374,Standard,3rd class
5375,Standard,3rd class
5376,Standard,3rd class
5377,Exclusive,2nd class
5378,Exclusive,2nd class
5379,Standard,3rd class
5380,Standard,3rd class
5381,Exclusive,2nd class
5382,Standard,3rd class
5383,Standard,3rd class
5384,Standard,3rd class
5385,Standard,3rd class
5386,Standard,3rd class
5387,Exclusive,2nd class
5388,Standard,3rd class
5389,Standard,3rd class
5390,Exclusive,2nd class
5391,Standard,3rd class
5392,Standard,3rd class
5393,Exclusive,2nd class
5394,Standard,3rd class
5395,Standard,3rd class
5396,Standard,3rd class
5397,Exclusive,2nd class
5398,Standard,3rd class
5399,Exclusive,2nd class
5400,Standard,3rd class
5401,Standard,3rd class
5402,Standard,3rd class
5403,Standard,3rd class
5404,Standard,3rd class
5405,Standard,3rd class
5406,Exclusive,2nd class
5407,Standard,3rd class
5408,Standard,3rd class
5409,Standard,3rd class
5410,Standard,3rd class
5411,Standard,3rd class
5412,Standard,3rd class
5413,Exclusive,2nd class
5414,Standard,3rd class
5415,Standard,3rd class
5416,Standard,3rd class
5417,Exclusive,2nd class
5418,Exclusive,2nd class
5419,Standard,3rd class
5420,Standard,3rd class
5421,Standard,3rd class
5422,Standard,3rd class
5423,Exclusive,2nd class
5424,Standard,3rd class
5425,Standard,3rd class
5426,Standard,3rd class
5427,Standard,3rd class
5428,Standard,3rd class
5429,Standard,3rd class
5430,Exclusive,2nd class
5431,Exclusive,2nd class
5432,Standard,3rd class
5433,Exclusive,2nd class
5434,Standard,3rd class
5435,Standard,3rd class
5436,Standard,3rd class
5437,Standard,3rd class
5438,Standard,3rd class
5439,Standard,3rd class
5440,Standard,3rd class
5441,Standard,3rd class
5442,Exclusive,2nd class
5443,Exclusive,2nd class
5444,Exclusive,2nd class
5445,Standard,3rd class
5446,Exclusive,2nd class
5447,Standard,3rd class
5448,Standard,3rd class
5449,Standard,3rd class
5450,Exclusive,2nd class
5451,Standard,3rd class
5452,Standard,3rd class
5453,Standard,3rd class
5454,Standard,3rd class
5455,Standard,3rd class
5456,Standard,3rd class
5457,Exclusive,2nd class
5458,Standard,3rd class
5459,Standard,3rd class
5460,Exclusive,2nd class
5461,Standard,3rd class
5462,Standard,3rd class
5463,Standard,3rd class
5464,Exclusive,2nd class
5465,Standard,3rd class
5466,Standard,3rd class
5467,Standard,3rd class
5468,Exclusive,2nd class
5469,Standard,3rd class
5470,Standard,3rd class
5471,Standard,3rd class
5472,Exclusive,2nd class
5473,Standard,3rd class
5474,Standard,3rd class
5475,Standard,3rd class
5476,Exclusive,2nd class
5477,Standard,3rd class
5478,Standard,3rd class
5479,Standard,3rd class
5480,Standard,3rd class
5481,Exclusive,2nd class
5482,Standard,3rd class
5483,Standard,3rd class
5484,Standard,3rd class
5485,Standard,3rd class
5486,Standard,3rd class
5487,Standard,3rd class
5488,Standard,3rd class
5489,Exclusive,2nd class
5490,Standard,3rd class
5491,Standard,3rd class
5492,Exclusive,2nd class
5493,Exclusive,2nd class
5494,Exclusive,2nd class
5495,Standard,3rd class
5496,Standard,3rd class
5497,Standard,3rd class
5498,Standard,3rd class
5499,Standard,3rd class
5500,Standard,3rd class
5501,Standard,3rd class
5502,Standard,3rd class
5503,Standard,3rd class
5504,Standard,3rd class
5505,Standard,3rd class
5506,Standard,3rd class
5507,Exclusive,2nd class
5508,Standard,3rd class
5509,Exclusive,2nd class
5510,Standard,3rd class
5511,Standard,3rd class
5512,Standard,3rd class
5513,Exclusive,2nd class
5514,Standard,3rd class
5515,Standard,3rd class
5516,Standard,3rd class
5517,Exclusive,2nd class
5518,Standard,3rd class
5519,Standard,3rd class
5520,Standard,3rd class
5521,Exclusive,2nd class
5522,Standard,3rd class
5523,Exclusive,2nd class
5524,Exclusive,2nd class
5525,Exclusive,2nd class
5526,Standard,3rd class
5527,Standard,3rd class
5528,Exclusive,2nd class
5529,Standard,3rd class
5530,Exclusive,2nd class
5531,Exclusive,2nd class
5532,Exclusive,2nd class
5533,Standard,3rd class
5534,Standard,3rd class
5535,Exclusive,2nd class
5536,Standard,3rd class
5537,Exclusive,2nd class
5538,Standard,3rd class
5539,Exclusive,2nd class
5540,Exclusive,2nd class
5541,Standard,3rd class
5542,Standard,3rd class
5543,Standard,3rd class
5544,Standard,3rd class
5545,Exclusive,2nd class
5546,Exclusive,2nd class
5547,Exclusive,2nd class
5548,Exclusive,2nd class
5549,Standard,3rd class
5550,Standard,3rd class
5551,Exclusive,2nd class
5552,Exclusive,2nd class
5553,Standard,3rd class
5554,Standard,3rd class
5555,Standard,3rd class
5556,Standard,3rd class
5557,Standard,3rd class
5558,Standard,3rd class
5559,Exclusive,2nd class
5560,Standard,3rd class
5561,Standard,3rd class
5562,Standard,3rd class
5563,Exclusive,2nd class
5564,Exclusive,2nd class
5565,Standard,3rd class
5566,Standard,3rd class
5567,Standard,3rd class
5568,Exclusive,2nd class
5569,Exclusive,2nd class
5570,Standard,3rd class
5571,Exclusive,2nd class
5572,Standard,3rd class
5573,Exclusive,2nd class
5574,Standard,3rd class
5575,Standard,3rd class
5576,Exclusive,2nd class
5577,Exclusive,2nd class
5578,Standard,3rd class
5579,Standard,3rd class
5580,Exclusive,2nd class
5581,Standard,3rd class
5582,Standard,3rd class
5583,Standard,3rd class
5584,Standard,3rd class
5585,Exclusive,2nd class
5586,Standard,3rd class
5587,Exclusive,2nd class
5588,Standard,3rd class
