Product ID,Category Code,Category Name,Sub-Category Name,Item Number,Item Description,Pack,Bottle Volume (ml),State Bottle Cost,State Bottle Retail
1240,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,77771,WILD TURKEY AMERICAN HONEY MINI,12,500,5,7.5
1241,1012100,WHISKEY,CANADIAN WHISKIES,11297,CROWN ROYAL,12,1000,18.89,28.34
1242,1081200,LIQUEURS,CREAM LIQUEURS,65199,TEQUILA ROSE LIQUEUR,12,1000,11.5,17.25
1243,1062100,RUM,GOLD RUM,43034,BACARDI GOLD,24,375,4.5,6.75
1244,1011600,WHISKEY,STRAIGHT RYE WHISKIES,27167,EZRA BROOKS RYE,12,750,7.5,11.25
1245,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,75197,KINKY ALOHA,6,750,10,15
1246,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19048,JIM BEAM DOUBLE OAK,12,750,15.07,22.61
1247,1031100,VODKA,AMERICAN VODKAS,35418,BURNETTS VODKA 80PRF,6,1750,9.48,14.22
1248,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19021,JIM BEAM BLACK MINI,12,500,5.4,8.1
1249,1081200,LIQUEURS,CREAM LIQUEURS,80488,TIPPY COW SHAMROCK MINT,6,750,10,15
1250,1022300,TEQUILA,MEZCAL,89566,MONTE ALBAN MEZCAL,12,750,13.26,19.89
1251,1081400,VODKA,AMERICAN SCHNAPPS,81196,PARAMOUNT PEPPERMINT SCHNAPPS PET,12,750,4,6
1252,1011100,WHISKEY,BLENDED WHISKIES,25603,SEAGRAMS 7 CROWN,48,200,1.99,2.99
1253,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,77903,SMIRNOFF PEPPERMINT TWIST,12,750,8.25,12.38
1254,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,65125,GRAND MARNIER CORDON ROUGE,12,375,9.99,14.99
1255,1022200,TEQUILA,100% AGAVE TEQUILA,89837,HORNITOS GOLD,12,1000,15,22.5
1256,1022200,TEQUILA,100% AGAVE TEQUILA,88548,HORNITOS PLATA,12,750,12.5,18.75
1257,1062100,RUM,GOLD RUM,43036,BACARDI GOLD,12,750,8.26,12.39
1258,1032100,VODKA,IMPORTED VODKAS,34004,ABSOLUT SWEDISH VODKA 80PRF,24,375,4.99,7.49
1259,1031100,VODKA,AMERICAN VODKAS,36878,FOUNDRY VODKA,6,750,7.93,11.9
1260,1081600,WHISKEY,WHISKEY LIQUEUR,86821,OLD CAMP PEACH PECAN WHISKEY,12,750,10.83,16.25
1261,1062100,RUM,GOLD RUM,43037,BACARDI GOLD,12,1000,9.5,14.25
1262,1062400,RUM,SPICED RUM,45888,SAILOR JERRY SPICED NAVY RUM,6,1750,19.25,28.88
1263,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,916906,HA BOOKERS,6,750,40,60
1264,1012300,WHISKEY,SINGLE MALT SCOTCH,5103,GLENMORANGIE LASANTA,6,750,30.99,46.49
1265,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,100576,DISARONNO WEARS TRUSSARDI W/2 FLUTE GLASSES,6,750,13.86,20.79
1266,1032100,VODKA,IMPORTED VODKAS,34456,KETEL ONE,12,750,12.5,18.75
1267,1032100,VODKA,IMPORTED VODKAS,34006,ABSOLUT SWEDISH VODKA 80PRF,12,750,11.49,17.24
1268,1022200,TEQUILA,100% AGAVE TEQUILA,88547,HORNITOS PLATA,12,1000,15,22.5
1269,1032100,VODKA,IMPORTED VODKAS,34122,CRYSTAL HEAD VODKA,6,750,23.32,34.98
1270,1031200,VODKA,AMERICAN FLAVORED VODKA,77880,SMIRNOFF SOURS WATERMELON,12,750,8.25,12.38
1271,1031200,VODKA,AMERICAN FLAVORED VODKA,40656,360 HUCKLEBERRY,12,750,7,10.5
1272,1012200,WHISKEY,SCOTCH WHISKIES,5702,OBAN 18 YEAR,6,750,64.99,97.49
1273,1011100,WHISKEY,BLENDED WHISKIES,25606,SEAGRAMS 7 CROWN,12,750,7.5,11.25
1274,1031100,VODKA,AMERICAN VODKAS,36874,BLUE OX VODKA,12,1000,3.5,5.25
1275,1031200,VODKA,AMERICAN FLAVORED VODKA,41704,UV RED CHERRY,12,750,6.5,9.75
1276,1032200,VODKA,IMPORTED FLAVORED VODKA,34030,ABSOLUT CITRON,12,750,11.49,17.24
1277,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,2834,KAHLUA W/COFFEE MUG,6,750,12.49,18.74
1278,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,18198,EZRA BROOKS KY SOUR MASH BOURBON,6,1750,15,22.5
1279,1012300,WHISKEY,SINGLE MALT SCOTCH,5153,GLENLIVET FOUNDERS RESERVE,12,750,19.98,29.97
1280,1081600,WHISKEY,WHISKEY LIQUEUR,64870,FIREBALL CINNAMON,48,100,0.9,1.35
1281,1012400,WHISKEY,IRISH WHISKIES,15739,2 GINGERS,12,750,10.49,15.74
1282,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,100215,TEQUILA ROSE W/2 SHOT GLASSES,6,750,9.49,14.24
1283,1082200,VODKA,IMPORTED SCHNAPPS,69658,DR. MCGILLICUDDY'S MENTHOLMINT,6,1750,14.66,21.99
1284,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,74782,JACK DANIELS WINTER JACK,12,750,10.34,15.51
1285,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,647,KAHLUA W/ABSOLUT 50ML & GLASS,1,800,10.34,15.51
1286,1012100,WHISKEY,CANADIAN WHISKIES,11347,SEAGRAMS VO CANADIAN WHISKEY,12,1000,9.99,14.99
1287,1011100,WHISKEY,BLENDED WHISKIES,27723,JIM BEAM HONEY,48,100,1.25,1.88
1288,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,27783,JIM BEAM APPLE,12,750,10.5,15.75
1289,1081600,WHISKEY,WHISKEY LIQUEUR,67264,YUKON JACK,24,375,5.25,7.88
1290,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,28043,JIM BEAM VANILLA,12,750,10.5,15.75
1291,1031200,VODKA,AMERICAN FLAVORED VODKA,41705,UV RED CHERRY,12,1000,7.5,11.25
1292,1022200,TEQUILA,100% AGAVE TEQUILA,88018,LUNAZUL BLANCO,12,750,9.42,14.13
1293,1081400,VODKA,AMERICAN SCHNAPPS,82827,DEKUYPER RAGIN' ROOTBEER,12,1000,7.87,11.81
1294,1012100,WHISKEY,CANADIAN WHISKIES,12406,CANADIAN LTD WHISKY,12,750,4.01,6.02
1295,1011100,WHISKEY,BLENDED WHISKIES,28068,SPECKLED TAIL AMERICAN WHISKEY,6,750,9.04,13.56
1296,1011100,WHISKEY,BLENDED WHISKIES,27433,BIRD DOG PEACH,6,750,10,15
1297,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,100453,KRAKEN W/COLOR CHANGING HIGH BALL GLASSES,6,750,10.45,15.68
1298,1062200,RUM,WHITE RUM,43426,DON Q CRISTAL,12,750,6.5,9.75
1299,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19486,MAKER'S 46,6,750,20.99,31.49
1300,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,86739,OLE SMOKY APPLE PIE MOONSHINE MINI,8,300,8.75,13.13
1301,1041100,GIN,AMERICAN DRY GINS,30058,FLEISCHMANN'S GIN,6,1750,9.36,14.04
1302,1062200,RUM,WHITE RUM,43124,BACARDI SUPERIOR,24,375,4.5,6.75
1303,1071100,COCKTAIL,COCKTAILS /RTD,84197,99 PINEAPPLE MINI,10,600,6,9
1304,1011600,WHISKEY,STRAIGHT RYE WHISKIES,27026,BULLEIT 95 RYE,12,1000,19.99,29.99
1305,1032100,VODKA,IMPORTED VODKAS,34566,PEARL PET,6,1750,10,15
1306,1022100,TEQUILA,MIXTO TEQUILA,89197,JOSE CUERVO ESPECIAL REPOSADO,12,1000,13,19.5
1307,1011400,WHISKEY,TENNESSEE WHISKIES,86693,JACK DANIELS TENNESSEE FIRE,12,1000,18.89,28.34
1308,1051100,BRANDY,AMERICAN BRANDIES,52596,E & J VS,12,750,6.5,9.75
1309,1022200,TEQUILA,100% AGAVE TEQUILA,988524,HA CANTERA NEGRA TEQUILA A�EJO,6,750,30,45
1310,1012200,WHISKEY,SCOTCH WHISKIES,8828,LAUDER'S,6,1750,10.52,15.78
1311,1012100,WHISKEY,CANADIAN WHISKIES,11348,SEAGRAMS VO CANADIAN WHISKEY PET,6,1750,16,24
1312,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,100501,CROWN ROYAL REGAL APPLE 375ML & VANILLA 375ML W/SHOT GLASS,12,750,15.59,23.39
1313,1081400,VODKA,AMERICAN SCHNAPPS,80574,ARROW PEPPERMINT SCHNAPPS,24,375,2.26,3.39
1314,1011100,WHISKEY,BLENDED WHISKIES,27697,BIRD DOG APPLE,6,750,10,15
1315,1052100,BRANDY,IMPORTED BRANDIES,64620,CAPEL PREMIUM PISCO,12,750,9.02,13.53
1316,1062200,RUM,WHITE RUM,43127,BACARDI SUPERIOR,12,1000,9.5,14.25
1317,1081600,WHISKEY,WHISKEY LIQUEUR,74740,SLOW AND LOW,6,750,12.33,18.5
1318,1081400,VODKA,AMERICAN SCHNAPPS,84496,PARAMOUNT STRAWBERRY SCHNAPPS,12,750,5,7.5
1319,1012100,WHISKEY,CANADIAN WHISKIES,12407,CANADIAN LTD WHISKY,12,1000,5.5,8.25
1320,1071100,COCKTAIL,COCKTAILS /RTD,57174,CHI-CHI'S SKINNY MARGARITA,6,1750,6.5,9.75
1321,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,59100,EVAN WILLIAMS EGG NOG,12,750,4.47,6.71
1322,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,20247,OLD CROW,12,1000,5,7.5
1323,1031200,VODKA,AMERICAN FLAVORED VODKA,40053,DEEP EDDY LEMON,12,750,9,13.5
1324,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,647,KAHLUA W/ABSOLUT 50ML & GLASS,1,800,6.5,9.75
1325,1081400,VODKA,AMERICAN SCHNAPPS,84171,99 BANANAS,48,100,0.89,1.34
1326,1082200,VODKA,IMPORTED SCHNAPPS,69715,DR. MCGILLICUDDY'S PEACH,12,750,8.66,12.99
1327,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19226,KNOB CREEK,6,750,20,30
1328,1031100,VODKA,AMERICAN VODKAS,38169,360 VODKA,12,750,7,10.5
1329,1031200,VODKA,AMERICAN FLAVORED VODKA,77698,SMIRNOFF ORANGE,12,750,8.25,12.38
1330,1032200,VODKA,IMPORTED FLAVORED VODKA,34029,ABSOLUT CITRON,12,1000,14.99,22.49
1331,1022100,TEQUILA,MIXTO TEQUILA,87937,JUAREZ TEQUILA SILVER,12,1000,7.83,11.75
1332,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,17085,BULLEIT BOURBON,12,375,7.49,11.24
1333,1031200,VODKA,AMERICAN FLAVORED VODKA,77889,SMIRNOFF RUBY RED GRAPEFRUIT,12,750,8.25,12.38
1334,1071100,COCKTAIL,COCKTAILS /RTD,58886,JOSE CUERVO AUTHENTIC LIGHT WHITE PEACH MARGARITA,6,1750,8.74,13.11
1335,1032200,VODKA,IMPORTED FLAVORED VODKA,34449,KETEL ONE CITROEN,12,750,12.5,18.75
1336,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19066,JIM BEAM,12,750,10.5,15.75
1337,1011700,WHISKEY,CORN WHISKIES,86906,STILLHOUSE APPLE CRISP WHISKEY,12,750,11.5,17.25
1338,1062100,RUM,GOLD RUM,43633,BACARDI GRAN RESERVA DIEZ,6,750,19.99,29.99
1339,1041100,GIN,AMERICAN DRY GINS,30528,HAWKEYE GIN,6,1750,7.17,10.76
1340,1062400,RUM,SPICED RUM,46497,KRAKEN BLACK SPICED 70PRF,12,750,9.99,14.99
1341,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,64336,B&B D.O.M.,12,750,19.5,29.25
1342,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,75230,KINKY RED,6,750,10,15
1343,1062100,RUM,GOLD RUM,43031,BACARDI GOLD MINI,12,500,5.54,8.31
1344,1071100,COCKTAIL,COCKTAILS /RTD,59154,1800 ULTIMATE MARGARITA,6,1750,10.04,15.06
1345,1012200,WHISKEY,SCOTCH WHISKIES,4876,DEWARS 12YR,12,750,20,30
1346,1032100,VODKA,IMPORTED VODKAS,34457,KETEL ONE,12,1000,16.5,24.75
1347,1022100,TEQUILA,MIXTO TEQUILA,89387,JUAREZ TEQUILA GOLD,12,1000,7.83,11.75
1348,1071100,COCKTAIL,COCKTAILS /RTD,59231,ICE BOX MUDSLIDE,6,1750,6.76,10.14
1349,1062500,RUM,FLAVORED RUM,44308,CALICO JACK,6,1750,9.71,14.57
1350,1022200,TEQUILA,100% AGAVE TEQUILA,88188,OLMECA PLATA,6,1750,19.98,29.97
1351,1032100,VODKA,IMPORTED VODKAS,34007,ABSOLUT SWEDISH VODKA 80PRF,12,1000,14.99,22.49
1352,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,5747,JOHNNIE WALKER WHITE WALKER,12,750,23.5,35.25
1353,1081200,LIQUEURS,CREAM LIQUEURS,68038,BAILEYS ORIGINAL IRISH CREAM,6,1750,25,37.5
1354,1032100,VODKA,IMPORTED VODKAS,34578,PINNACLE,6,1750,12.59,18.89
1355,1031100,VODKA,AMERICAN VODKAS,36668,KORSKI VODKA,6,1750,7.04,10.56
1356,1012200,WHISKEY,SCOTCH WHISKIES,4868,DEWARS WHITE LABEL SCOTCH,6,1750,26.5,39.75
1357,1081200,LIQUEURS,CREAM LIQUEURS,68013,BAILEYS EXPRESSO,12,750,13,19.5
1358,1031100,VODKA,AMERICAN VODKAS,37414,POPOV VODKA 80 PRF,24,375,3,4.5
1359,1032200,VODKA,IMPORTED FLAVORED VODKA,36435,SVEDKA CUCUMBER LIME,12,750,8.25,12.38
1360,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,522,MAKERS MARK W/HOLIDAY ORNAMENT,6,750,17.5,26.25
1361,1031200,VODKA,AMERICAN FLAVORED VODKA,39705,WESTERN SON BLUEBERRY MINI,6,500,4.83,7.25
1362,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,65016,PATRON CITRONGE PINEAPPLE,12,750,13.75,20.63
1363,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,100258,PATRON SILVER VERSION 3.0,6,1000,33.34,50.01
1364,1081500,LIQUEURS,TRIPLE SEC,86390,MONTEZUMA TRIPLE SEC,12,1000,2.13,3.2
1365,1062300,RUM,AGED DARK RUM,44266,BRITISH NAVY PUSSER'S RUM,6,750,12.02,18.03
1366,1081400,VODKA,AMERICAN SCHNAPPS,82637,DEKUYPER GRAPE PUCKER,12,1000,7.87,11.81
1367,1071100,COCKTAIL,COCKTAILS /RTD,58895,JOSE CUERVO AUTHENTIC RED SANGRIA MARGARITA,6,1750,8.74,13.11
1368,1022200,TEQUILA,100% AGAVE TEQUILA,87485,DON JULIO BLANCO TEQUILA,6,750,28.99,43.49
1369,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,18196,EZRA BROOKS 50 MO KY SOUR MASH BOURBON,12,750,7.5,11.25
1370,1031100,VODKA,AMERICAN VODKAS,37642,RIVER PILOT VODKA,6,750,10.17,15.26
1371,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,75198,KINKY BLUE,6,750,10,15
1372,1031100,VODKA,AMERICAN VODKAS,37935,SKOL VODKA PET,12,750,3.64,5.46
1373,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,22215,WOODFORD RESERVE,12,750,22.49,33.74
1374,1062500,RUM,FLAVORED RUM,43095,BACARDI MANGO FUSION,12,750,8.25,12.38
1375,1012100,WHISKEY,CANADIAN WHISKIES,10834,CROWN ROYAL BLACK,24,375,8.25,12.38
1376,1012200,WHISKEY,SCOTCH WHISKIES,905757,HA JOHNNIE WALKER BLUE YEAR OF THE PIG,3,750,130,195
1377,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,78866,PARAMOUNT CREME DE CACAO WHITE,12,750,5,7.5
1378,1012300,WHISKEY,SINGLE MALT SCOTCH,5014,GLENFIDDICH 15 YR SOLERA RESERVA,12,750,32.51,48.77
1379,1011100,WHISKEY,BLENDED WHISKIES,27474,BIRD DOG BLACKBERRY,6,750,10,15
1380,1012100,WHISKEY,CANADIAN WHISKIES,10789,CROWN ROYAL VANILLA,44,200,4.72,7.08
1381,1062200,RUM,WHITE RUM,43125,BACARDI SUPERIOR PET,12,750,8.26,12.39
1382,1012100,WHISKEY,CANADIAN WHISKIES,11294,CROWN ROYAL,24,375,8,12
1383,1071100,COCKTAIL,COCKTAILS /RTD,57144,CHI-CHI'S WHITE RUSSIAN,6,1750,6.16,9.24
1384,1022200,TEQUILA,100% AGAVE TEQUILA,89206,1800 REPOSADO,12,750,15.46,23.19
1385,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19096,JIM BEAM PET,12,750,10.5,15.75
1386,1031100,VODKA,AMERICAN VODKAS,35948,FLEISCHMANN'S ROYAL VODKA 80 PRF,6,1750,6.52,9.78
1387,1012100,WHISKEY,CANADIAN WHISKIES,10624,CANADIAN CLUB WHISKY,24,375,4.45,6.68
1388,1091100,SPIRIT,AMERICAN DISTILLED SPIRIT SPECIALTY,22102,WILD TURKEY LONGBRANCH,6,750,20,30
1389,1031200,VODKA,AMERICAN FLAVORED VODKA,39671,360 LIME,12,750,7,10.5
1390,1062300,RUM,AGED DARK RUM,43991,ADMIRAL NELSON BLACK PATCH,12,750,6.96,10.44
1391,1031100,VODKA,AMERICAN VODKAS,37040,OCEAN ORGANIC VODKA,6,750,15,22.5
1392,1031200,VODKA,AMERICAN FLAVORED VODKA,40359,BURNETTS STRAWBERRY BANANA,12,750,4.48,6.72
1393,1031100,VODKA,AMERICAN VODKAS,37067,MR BOSTON VODKA,12,1000,3.97,5.96
1394,1062200,RUM,WHITE RUM,44516,CRUZAN LIGHT,12,750,6.83,10.25
1395,1012200,WHISKEY,SCOTCH WHISKIES,5349,JOHNNIE WALKER RED,6,1750,26.5,39.75
1396,1051100,BRANDY,AMERICAN BRANDIES,56206,PARAMOUNT PEACH BRANDY,12,750,5.48,8.22
1397,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,24906,OLD CAMP WHISKEY,12,750,10.83,16.25
1398,1062500,RUM,FLAVORED RUM,43986,ADMIRAL NELSON CHERRY SPICED RUM,6,1750,11.55,17.33
1399,1901200,SPECIAL,SPECIAL ORDER ITEMS,903760,HA WELLER 12YR,12,750,12,18
1400,1092100,SPIRIT,IMPORTED DISTILLED SPIRIT SPECIALTY,75087,JUAREZ GOLD DSS,12,1000,5,7.5
1401,1011400,WHISKEY,TENNESSEE WHISKIES,86668,JACK DANIELS TENNESSEE HONEY MINI,12,500,9.06,13.59
1402,1062400,RUM,SPICED RUM,46499,KRAKEN BLACK SPICED RUM 70PRF,6,1750,15.81,23.72
1403,1031200,VODKA,AMERICAN FLAVORED VODKA,41696,UV GREEN APPLE,12,750,6.5,9.75
1404,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,75195,KINKY ALOHA MINI,6,500,4.84,7.26
1405,1012300,WHISKEY,SINGLE MALT SCOTCH,464,GLENMORANGIE PIONEER PACK,6,850,23.49,35.24
1406,1032100,VODKA,IMPORTED VODKAS,34003,ABSOLUT SWEDISH VODKA 80PRF,24,200,2.99,4.49
1407,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,64645,DOMAINE DE CANTON,6,750,18.55,27.83
1408,1032200,VODKA,IMPORTED FLAVORED VODKA,35354,ABSOLUT MANGO,12,750,11.49,17.24
1409,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,21595,TEN HIGH PET,12,750,4.1,6.15
1410,1012200,WHISKEY,SCOTCH WHISKIES,8826,LAUDER'S SCOTCH,12,750,4.8,7.2
1411,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,428,JIM BEAM BLACK W/2 GLASSES,6,750,15.07,22.61
1412,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,75218,KINKY GREEN MINI,6,500,4.84,7.26
1413,1011400,WHISKEY,TENNESSEE WHISKIES,26906,JACK DANIELS SINGLE BARREL,6,750,27.59,41.39
1414,1051100,BRANDY,AMERICAN BRANDIES,55084,PARAMOUNT BLACKBERRY BRANDY,24,375,3.55,5.33
1415,1081400,VODKA,AMERICAN SCHNAPPS,82836,DEKUYPER RASPBERRY PUCKER,12,750,6.47,9.71
1416,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,75224,KINKY RED MINI,6,500,4.84,7.26
1417,1081400,VODKA,AMERICAN SCHNAPPS,81406,THUNDER 101 PEPPERMINT SCHNAPPS,12,750,8,12
1418,1031200,VODKA,AMERICAN FLAVORED VODKA,77648,SMIRNOFF CITRUS,12,1000,9.25,13.88
1419,1042100,GIN,IMPORTED DRY GINS,28890,TANQUERAY RANGPUR GIN,12,750,12.75,19.13
1420,1011100,WHISKEY,BLENDED WHISKIES,25604,SEAGRAMS 7 CROWN,24,375,3.5,5.25
1421,1022200,TEQUILA,100% AGAVE TEQUILA,89496,MARGARITAVILLE GOLD TEQUILA,12,750,7.51,11.27
1422,1062400,RUM,SPICED RUM,44660,LADY BLIGH,12,750,5,7.5
1423,1031200,VODKA,AMERICAN FLAVORED VODKA,42079,UV CAKE,12,1000,7.5,11.25
1424,1011100,WHISKEY,BLENDED WHISKIES,24453,KESSLER BLEND WHISKEY,48,200,1.83,2.75
1425,1031200,VODKA,AMERICAN FLAVORED VODKA,39707,WESTERN SON WATERMELON,12,750,9.01,13.52
1426,1081200,LIQUEURS,CREAM LIQUEURS,68126,CAROLANS IRISH CREAM,12,750,8.2,12.3
1427,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,100572,JOHNNIE WALKER COLLECTION PACK,6,800,62.5,93.75
1428,1032200,VODKA,IMPORTED FLAVORED VODKA,64914,CIROC MANGO,12,750,16.49,24.74
1429,1031200,VODKA,AMERICAN FLAVORED VODKA,41693,UV BLUE RASPBERRY,12,750,6.5,9.75
1430,1031100,VODKA,AMERICAN VODKAS,40118,DUECES WILD VODKA,6,1750,6.67,10.01
1431,1011100,WHISKEY,BLENDED WHISKIES,27079,REDEMPTION RYE WHISKEY,12,750,13.9,20.85
1432,1012300,WHISKEY,SINGLE MALT SCOTCH,27476,CEDAR RIDGE SINGLE MALT WHISKEY,6,750,25,37.5
1433,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,100444,JAMESON W/2-50MLS,6,850,15.99,23.99
1434,1031100,VODKA,AMERICAN VODKAS,35926,FIVE O'CLOCK VODKA PET,12,750,3.37,5.06
1435,1071100,COCKTAIL,COCKTAILS /RTD,59037,DESERT ISLAND LONG ISLAND ICE TEA COCKTAIL,12,1000,4.36,6.54
1436,1032100,VODKA,IMPORTED VODKAS,34433,GREY GOOSE,12,750,18.49,27.74
1437,1051100,BRANDY,AMERICAN BRANDIES,52594,E & J VS,24,375,3.49,5.24
1438,1051100,BRANDY,AMERICAN BRANDIES,52591,E & J VS MINI,10,500,5.54,8.31
1439,1031100,VODKA,AMERICAN VODKAS,36301,HAWKEYE VODKA MINI,12,500,4.13,6.2
1440,1082200,VODKA,IMPORTED SCHNAPPS,69611,DR MCGILLICUDDYS APPLE PIE,12,750,8.66,12.99
1441,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,21602,E.H. TAYLOR JR. SMALL BATCH,6,750,22,33
1442,1082200,VODKA,IMPORTED SCHNAPPS,69666,DR MCGILLICUDDYS RAW VANILLA,12,750,8.66,12.99
1443,1031100,VODKA,AMERICAN VODKAS,36967,NEW AMSTERDAM 80PRF,24,200,2.49,3.74
1444,1082200,VODKA,IMPORTED SCHNAPPS,69656,DR MCGILLICUDDYS MENTHOLMINT,12,750,8.66,12.99
1445,1062300,RUM,AGED DARK RUM,43682,CENTENARIO 20YR,6,750,29.84,44.76
1446,1031100,VODKA,AMERICAN VODKAS,36965,NEW AMSTERDAM 80PRF MINI,10,500,5.54,8.31
1447,1022200,TEQUILA,100% AGAVE TEQUILA,89496,MARGARITAVILLE GOLD TEQUILA,12,750,6.19,9.29
1448,1081400,VODKA,AMERICAN SCHNAPPS,82881,DEKUYPER HOT DAMN! 100PRF,12,750,6.77,10.16
1449,1081100,LIQUEURS,COFFEE LIQUEURS,67526,KAHLUA COFFEE,12,750,12.49,18.74
1450,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,100618,CRYSTAL HEAD VODKA W/4 SKULL GLASSES,4,750,26.13,39.2
1451,1022200,TEQUILA,100% AGAVE TEQUILA,88296,PATRON SILVER,12,750,27.5,41.25
1452,1031100,VODKA,AMERICAN VODKAS,37938,SKOL VODKA,6,1750,6.78,10.17
1453,1032100,VODKA,IMPORTED VODKAS,34821,SVEDKA 80PRF,6,1750,13,19.5
1454,1022100,TEQUILA,MIXTO TEQUILA,89191,JOSE CUERVO ESPECIAL REPOSADO MINI,12,500,11.5,17.25
1455,1022200,TEQUILA,100% AGAVE TEQUILA,88589,DON NACHO EXTRA PREMIUM ANEJO TEQUILA,6,750,23.67,35.51
1456,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19009,JEFFERSONS VERY SMALL BATCH,6,750,17.62,26.43
1457,1032200,VODKA,IMPORTED FLAVORED VODKA,33665,SVEDKA STRAWBERRY LEMONADE,6,1750,13,19.5
1458,1011100,WHISKEY,BLENDED WHISKIES,24451,KESSLER BLEND WHISKEY MINI,12,500,5.4,8.1
1459,,,,80024,BLUE CHAIR BAY BANANA RUM CREAM,12,750,9.42,14.13
1460,1052100,BRANDY,IMPORTED BRANDIES,48108,HENNESSY VS,6,1750,45.99,68.99
1461,1031100,VODKA,AMERICAN VODKAS,36969,NEW AMSTERDAM 80PRF,12,750,7.5,11.25
1462,1032200,VODKA,IMPORTED FLAVORED VODKA,64510,CIROC APPLE,24,200,5,7.5
1463,1062200,RUM,WHITE RUM,43121,BACARDI SUPERIOR MINI,12,500,5.54,8.31
1464,1031100,VODKA,AMERICAN VODKAS,36968,NEW AMSTERDAM 80PRF,24,375,3.5,5.25
1465,1062200,RUM,WHITE RUM,43123,BACARDI SUPERIOR,48,200,2.5,3.75
1466,1051100,BRANDY,AMERICAN BRANDIES,56768,PAUL MASSON MANGO GRANDE AMBER BRANDY,12,750,6.29,9.44
1467,1062500,RUM,FLAVORED RUM,43145,BACARDI PINEAPPLE FUSION,12,750,8.26,12.39
1468,1032200,VODKA,IMPORTED FLAVORED VODKA,75162,KETEL ONE BOTANICAL PEACH & ORANGE BLOSSOM MINI,10,500,11.88,17.82
1469,1022200,TEQUILA,100% AGAVE TEQUILA,89175,DON JULIO ANEJO TEQUILA,6,750,33.99,50.99
1470,1091100,SPIRIT,AMERICAN DISTILLED SPIRIT SPECIALTY,973240,CODY ROAD QUAD CITY COLLABORATION,6,750,19,28.5
1471,1031100,VODKA,AMERICAN VODKAS,37416,POPOV 80PRF,12,750,4.5,6.75
1472,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,919488,HA MAKERS MARK JUSTIFY LABEL,12,1000,30,45
1473,1011100,WHISKEY,BLENDED WHISKIES,27692,BIRD DOG APPLE MINI,5,600,6,9
1474,1012100,WHISKEY,CANADIAN WHISKIES,12888,RICH & RARE,6,1750,8.98,13.47
1475,1042100,GIN,IMPORTED DRY GINS,28238,BOMBAY SAPPHIRE GIN,6,1750,26.5,39.75
