Invoice/Item Number,Date,Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons),Store ID,Product ID,Vendor ID,Shipping ID
INV-19120900005,29/6/2018,12,135,9,2.37,35,419,8,6928
INV-19568500021,29/6/2018,12,135,9,2.37,456,1114,8,7068
INV-19835100029,29/6/2018,12,135,9,2.37,798,356,8,7388
INV-19788800006,29/6/2018,12,135,9,2.37,745,419,8,7455
INV-20314500008,29/6/2018,12,135,9,2.37,163,419,8,7873
INV-21405500053,29/6/2018,12,135,9,2.37,506,356,8,7981
INV-21573500003,29/6/2018,12,135,9,2.37,307,623,8,8080
INV-21737300014,29/6/2018,12,135,9,2.37,253,419,8,8505
INV-22168700014,29/6/2018,12,135,9,2.37,523,684,22,8665
INV-21867900009,29/6/2018,12,135,9,2.37,738,419,8,8733
INV-22264900063,29/6/2018,12,135,9,2.37,277,684,22,8871
INV-22578200026,29/6/2018,12,135,9,2.37,16,24,8,8909
INV-22416900047,29/6/2018,12,135,9,2.37,109,419,8,8930
INV-22414200017,29/6/2018,12,135,9,2.37,219,419,8,9150
INV-23383000029,29/6/2018,12,135,9,2.37,1343,1114,8,9440
INV-24132400001,29/6/2018,12,135,9,2.37,592,2316,8,9959
INV-24115000147,29/6/2018,12,135,9,2.37,396,1203,12,10077
INV-24742700021,29/6/2018,12,135,9,2.37,953,130,2,10104
INV-24877800001,29/6/2018,12,135,9,2.37,219,2316,8,10372
INV-24981000033,29/6/2018,12,135,9,2.37,305,1001,2,10524
INV-26055900018,2/7/2018,12,135,9,2.37,285,324,12,10971
INV-25608000015,2/7/2018,12,135,9,2.37,374,324,12,11043
INV-25631300016,2/7/2018,12,135,9,2.37,554,795,13,11082
INV-25573100006,2/7/2018,12,135,9,2.37,1402,999,13,11098
INV-25855900010,2/7/2018,12,135,9,2.37,238,24,8,11257
INV-26539100008,2/7/2018,12,135,9,2.37,118,1001,2,11381
INV-26405600047,2/7/2018,12,135,9,2.37,158,324,12,11635
INV-26704900031,2/7/2018,12,135,9,2.37,159,623,8,11721
INV-27024800001,2/7/2018,12,135,9,2.37,1549,291,88,11778
INV-27456900066,2/7/2018,12,135,9,2.37,529,2627,8,12156
INV-27263700025,2/7/2018,12,135,9,2.37,349,419,8,12161
INV-27632700013,2/7/2018,12,135,9,2.37,1446,525,12,12191
INV-27749300018,2/7/2018,12,135,9,2.37,66,543,8,12235
INV-27950900042,2/7/2018,12,135,9,2.37,48,543,8,12327
INV-28801000001,2/7/2018,12,135,9,2.37,634,419,8,12798
INV-28478100034,2/7/2018,12,135,9,2.37,632,419,8,12854
INV-28823300104,3/7/2018,12,135,9,2.37,195,2316,8,12861
INV-30060400007,3/7/2018,12,135,9,2.37,93,356,8,13663
INV-29939200063,3/7/2018,12,135,9,2.37,107,291,88,13756
INV-30028300101,3/7/2018,12,135,9,2.37,82,291,88,13788
INV-30058400034,3/7/2018,12,135,9,2.37,233,2316,8,13860
INV-31035600008,3/7/2018,12,135,9,2.37,674,2875,8,14150
INV-31755200037,3/7/2018,12,135,9,2.37,278,1114,8,14347
INV-32284800033,3/7/2018,12,135,9,2.37,1688,623,8,14357
INV-32021700004,3/7/2018,12,135,9,2.37,319,291,88,14381
INV-32135100005,3/7/2018,12,135,9,2.37,902,623,8,14456
INV-31965700016,3/7/2018,12,135,9,2.37,515,419,8,14618
INV-32288100011,3/7/2018,12,135,9,2.37,518,1114,8,14700
INV-32341000024,3/7/2018,12,135,9,2.37,1058,623,8,14721
INV-33263700009,3/7/2018,12,135,9,2.37,470,2316,8,15379
INV-33332900017,3/7/2018,12,135,9,2.37,1203,2316,8,15480
INV-34262100021,3/7/2018,12,135,9,2.37,371,685,8,15616
INV-35586900016,3/7/2018,12,135,9,2.37,1176,623,8,16524
INV-35793600030,3/7/2018,12,135,9,2.37,1399,2316,8,16701
INV-36943800018,3/7/2018,12,135,9,2.37,1575,419,8,16854
INV-36784700007,3/7/2018,12,135,9,2.37,1486,419,8,17173
INV-37400500002,3/7/2018,12,135,9,2.37,365,2316,8,17543
INV-37574100057,3/7/2018,12,135,9,2.37,46,2316,8,17596
INV-38583600100,3/7/2018,12,135,9,2.37,1047,2316,8,17836
INV-38710100003,5/7/2018,12,135,9,2.37,407,2316,8,18001
INV-39076500040,5/7/2018,12,135,9,2.37,1054,2711,3,18066
INV-40147500038,5/7/2018,12,135,9,2.37,138,24,8,18497
INV-40189900017,5/7/2018,12,135,9,2.37,1900,419,8,18751
INV-40826100005,5/7/2018,12,135,9,2.37,1198,419,8,19029
INV-40831900050,5/7/2018,12,135,9,2.37,85,685,8,19042
INV-41297700060,5/7/2018,12,135,9,2.37,470,525,12,19228
INV-42033800010,5/7/2018,12,135,9,2.37,1603,2316,8,19357
INV-41618500030,5/7/2018,12,135,9,2.37,107,623,8,19500
INV-41910800026,5/7/2018,12,135,9,2.37,739,525,12,19554
INV-42251000062,5/7/2018,12,135,9,2.37,11,419,8,19713
INV-43216200017,5/7/2018,12,135,9,2.37,38,1780,3,20025
INV-19388000038,5/7/2018,12,60.12,9,2.37,531,1141,3,6752
INV-14150100003,5/7/2018,12,60.12,9,2.37,922,16,12,2998
INV-13966300004,6/7/2018,12,60.12,9,2.37,366,16,12,3167
INV-13676400012,6/7/2018,12,60.12,9,2.37,513,16,12,3284
INV-13685400022,6/7/2018,12,60.12,9,2.37,28,61,12,3288
INV-13877800012,6/7/2018,12,60.12,9,2.37,786,16,12,3329
INV-13821800004,6/7/2018,12,60.12,9,2.37,971,16,12,3337
INV-14397800041,6/7/2018,12,60.12,9,2.37,973,61,12,3693
INV-14438900012,6/7/2018,12,60.12,9,2.37,906,16,12,3758
INV-15225700066,6/7/2018,12,60.12,9,2.37,1040,16,12,3914
INV-15745400004,6/7/2018,12,60.12,9,2.37,29,16,12,4251
INV-15649100027,6/7/2018,12,60.12,9,2.37,586,16,12,4295
INV-15458200017,6/7/2018,12,60.12,9,2.37,457,61,12,4321
INV-15879500027,6/7/2018,12,60.12,9,2.37,531,61,12,4576
INV-17146400003,6/7/2018,12,60.12,9,2.37,1131,61,12,5077
INV-17219700017,9/7/2018,12,60.12,9,2.37,377,61,12,5081
INV-17007300098,9/7/2018,12,60.12,9,2.37,403,16,12,5256
INV-17201000012,9/7/2018,12,60.12,9,2.37,659,16,12,5423
INV-17441600007,9/7/2018,12,60.12,9,2.37,509,61,12,5732
INV-18300900086,9/7/2018,12,60.12,9,2.37,137,61,12,5910
INV-17868700016,9/7/2018,12,60.12,9,2.37,620,16,12,5933
INV-18071300058,9/7/2018,12,60.12,9,2.37,795,61,12,6140
INV-18687300009,9/7/2018,12,60.12,9,2.37,360,16,12,6348
INV-18842400020,9/7/2018,12,60.12,9,2.37,9,16,12,6659
INV-19694500024,9/7/2018,12,60.12,9,2.37,97,61,12,7036
INV-19801100056,9/7/2018,12,60.12,9,2.37,129,61,12,7183
INV-19810500005,9/7/2018,12,60.12,9,2.37,1273,16,12,7204
INV-19881700007,9/7/2018,12,60.12,9,2.37,1171,16,12,7485
INV-20400500009,9/7/2018,12,60.12,9,2.37,602,16,12,7588
INV-20713600012,9/7/2018,12,60.12,9,2.37,833,16,12,7732
INV-20685200005,9/7/2018,12,60.12,9,2.37,1317,16,12,7776
INV-20476500015,9/7/2018,12,60.12,9,2.37,20,16,12,7918
INV-20483400003,9/7/2018,12,60.12,9,2.37,744,16,12,7941
INV-20961000045,9/7/2018,12,60.12,9,2.37,300,61,12,7967
INV-20319000006,9/7/2018,12,60.12,9,2.37,1333,16,12,7977
INV-21161000008,9/7/2018,12,60.12,9,2.37,334,61,12,8017
INV-21102900002,9/7/2018,12,60.12,9,2.37,1359,61,12,8362
INV-21181000010,9/7/2018,12,60.12,9,2.37,1040,16,12,8390
INV-21657800021,9/7/2018,12,60.12,9,2.37,204,16,12,8570
INV-21692400003,9/7/2018,12,60.12,9,2.37,1373,16,12,8602
INV-21787700027,9/7/2018,12,60.12,9,2.37,767,16,12,8800
INV-22903500032,9/7/2018,12,60.12,9,2.37,37,61,12,8953
INV-22301800007,9/7/2018,12,60.12,9,2.37,590,16,12,9148
INV-23494100007,9/7/2018,12,60.12,9,2.37,1426,61,12,9367
INV-23448400022,10/7/2018,12,60.12,9,2.37,766,16,12,9403
INV-23210700002,10/7/2018,12,60.12,9,2.37,664,61,12,9409
INV-23112400013,10/7/2018,12,60.12,9,2.37,1432,61,12,9490
INV-23054000145,10/7/2018,12,60.12,9,2.37,30,16,12,9531
INV-23515700153,10/7/2018,12,60.12,9,2.37,19,61,12,9649
INV-24901900001,10/7/2018,12,60.12,9,2.37,858,61,12,10087
INV-24490800012,10/7/2018,12,60.12,9,2.37,278,16,12,10116
INV-24910500001,10/7/2018,12,60.12,9,2.37,786,16,12,10190
INV-25305100002,10/7/2018,12,60.12,9,2.37,406,61,12,10814
INV-25556000064,10/7/2018,12,60.12,9,2.37,261,16,12,10978
INV-25584100010,10/7/2018,12,60.12,9,2.37,398,16,12,11101
INV-26101900014,10/7/2018,12,60.12,9,2.37,978,16,12,11291
INV-26993700055,10/7/2018,12,60.12,9,2.37,82,16,12,12092
INV-28304900006,10/7/2018,12,60.12,9,2.37,1011,16,12,12338
INV-28832900005,10/7/2018,12,60.12,9,2.37,117,16,12,12691
INV-28519100012,10/7/2018,12,60.12,9,2.37,861,16,12,12867
INV-29184400005,10/7/2018,12,60.12,9,2.37,1252,16,12,13024
INV-30290900047,10/7/2018,12,60.12,9,2.37,174,61,12,13670
INV-30286100020,10/7/2018,12,60.12,9,2.37,645,16,12,13842
INV-30919700010,10/7/2018,12,60.12,9,2.37,470,61,12,14127
INV-31562000004,11/7/2018,12,60.12,9,2.37,1119,16,12,14142
INV-31691600025,11/7/2018,12,60.12,9,2.37,333,61,12,14501
INV-32033300021,11/7/2018,12,60.12,9,2.37,1579,61,12,14643
INV-32254600006,11/7/2018,12,60.12,9,2.37,232,16,12,14682
INV-32588200022,11/7/2018,12,60.12,9,2.37,1184,61,12,14798
INV-32655200010,11/7/2018,12,60.12,9,2.37,1710,61,12,14833
INV-33006600017,11/7/2018,12,60.12,9,2.37,911,16,12,15084
INV-33737000012,11/7/2018,12,60.12,9,2.37,1336,61,12,15453
INV-34289500058,11/7/2018,12,60.12,9,2.37,133,61,12,15733
INV-34123500010,11/7/2018,12,60.12,9,2.37,621,61,12,15776
INV-34542500019,11/7/2018,12,60.12,9,2.37,794,61,12,15827
INV-34398700083,11/7/2018,12,60.12,9,2.37,447,61,12,15883
INV-34861800017,11/7/2018,12,60.12,9,2.37,390,16,12,16105
INV-34729400005,11/7/2018,12,60.12,9,2.37,1784,61,12,16260
INV-36932700010,11/7/2018,12,60.12,9,2.37,935,16,12,16915
INV-37754700006,11/7/2018,12,60.12,9,2.37,1648,61,12,17409
INV-37330000014,11/7/2018,12,60.12,9,2.37,927,61,12,17590
INV-38664300014,11/7/2018,12,60.12,9,2.37,1293,61,12,17712
INV-38011300020,11/7/2018,12,60.12,9,2.37,1852,16,12,17742
INV-38697300082,11/7/2018,12,60.12,9,2.37,341,61,12,17781
INV-38629000024,12/7/2018,12,60.12,9,2.37,71,16,12,17805
INV-38034000011,12/7/2018,12,60.12,9,2.37,484,61,12,17908
INV-38066200049,12/7/2018,12,60.12,9,2.37,619,16,12,17977
INV-39219700016,12/7/2018,12,60.12,9,2.37,767,16,12,18069
INV-39417700036,12/7/2018,12,60.12,9,2.37,114,61,12,18100
INV-38883600014,12/7/2018,12,60.12,9,2.37,285,16,12,18123
INV-39294900249,12/7/2018,12,60.12,9,2.37,1870,16,12,18244
INV-39614200141,12/7/2018,12,60.12,9,2.37,51,61,12,18463
INV-39758400016,12/7/2018,12,60.12,9,2.37,623,16,12,18765
INV-41001900022,12/7/2018,12,60.12,9,2.37,748,61,12,18954
INV-41420200004,12/7/2018,12,60.12,9,2.37,1811,61,12,18989
INV-40802700006,12/7/2018,12,60.12,9,2.37,1299,61,12,19147
INV-40692000006,12/7/2018,12,60.12,9,2.37,668,61,12,19208
INV-42397800014,12/7/2018,12,60.12,9,2.37,1749,61,12,19472
INV-42707600001,12/7/2018,12,60.12,9,2.37,509,61,12,19817
INV-43277400051,12/7/2018,12,60.12,9,2.37,518,61,12,19824
INV-43085000017,12/7/2018,12,60.12,9,2.37,487,16,12,19930
INV-15471300019,12/7/2018,12,94.2,9,2.37,790,190,6,4313
INV-15598000015,13/7/2018,12,94.2,9,2.37,261,190,6,4547
INV-16319800003,13/7/2018,12,94.2,9,2.37,200,190,6,4743
INV-16526500011,13/7/2018,12,94.2,9,2.37,975,190,6,4797
INV-16716200020,13/7/2018,12,94.2,9,2.37,233,190,6,5140
INV-18093500002,13/7/2018,12,94.2,9,2.37,1157,190,6,5919
INV-18439100047,13/7/2018,12,94.2,9,2.37,279,190,6,5923
INV-18244300005,13/7/2018,12,94.2,9,2.37,813,190,6,6034
INV-17906000007,13/7/2018,12,94.2,9,2.37,664,190,6,6126
INV-18313100002,13/7/2018,12,94.2,9,2.37,245,190,6,6293
INV-18791500090,13/7/2018,12,94.2,9,2.37,528,190,6,6424
INV-20046400001,13/7/2018,12,94.2,9,2.37,489,190,6,7248
INV-20065300003,13/7/2018,12,94.2,9,2.37,1071,190,6,7452
INV-21372600009,13/7/2018,12,94.2,9,2.37,355,190,6,8220
INV-22481800012,13/7/2018,12,94.2,9,2.37,709,190,6,8856
INV-22773100005,13/7/2018,12,94.2,9,2.37,575,190,6,8900
INV-22414800003,13/7/2018,12,94.2,9,2.37,933,190,6,9043
INV-23337900013,13/7/2018,12,94.2,9,2.37,603,190,13,9281
INV-24070500003,16/7/2018,12,94.2,9,2.37,1448,190,13,9837
INV-25983300023,16/7/2018,12,94.2,9,2.37,46,190,13,11037
INV-25607000017,16/7/2018,12,94.2,9,2.37,635,190,13,11137
INV-26589100002,16/7/2018,12,94.2,9,2.37,1168,190,13,11421
INV-26726500106,16/7/2018,12,94.2,9,2.37,345,1224,3,11530
INV-30638600016,16/7/2018,12,94.2,9,2.37,129,190,13,13544
INV-30598300014,16/7/2018,12,94.2,9,2.37,354,190,13,13646
INV-31689700016,16/7/2018,12,94.2,9,2.37,377,314,13,14323
INV-32125200008,16/7/2018,12,94.2,9,2.37,33,190,13,14615
INV-32953700007,16/7/2018,12,94.2,9,2.37,1168,190,13,14785
INV-32357100016,16/7/2018,12,94.2,9,2.37,1267,314,13,14802
INV-33556600005,16/7/2018,12,94.2,9,2.37,413,190,13,15197
INV-33434600015,16/7/2018,12,94.2,9,2.37,6,314,13,15360
INV-33689700003,16/7/2018,12,94.2,9,2.37,1741,314,13,15495
INV-35922600013,16/7/2018,12,94.2,9,2.37,1789,190,13,16409
INV-36332900031,16/7/2018,12,94.2,9,2.37,487,190,13,16885
INV-36275500007,16/7/2018,12,94.2,9,2.37,375,190,13,17186
INV-37009700003,16/7/2018,12,94.2,9,2.37,1622,190,13,17190
INV-39646000011,16/7/2018,12,94.2,9,2.37,193,190,13,18321
INV-39718300036,16/7/2018,12,94.2,9,2.37,982,314,13,18454
INV-39863800056,16/7/2018,12,94.2,9,2.37,522,190,13,18729
INV-40810400009,16/7/2018,12,94.2,9,2.37,1707,190,13,19292
INV-43185600017,16/7/2018,12,94.2,9,2.37,147,190,13,19855
INV-43232800045,16/7/2018,12,94.2,9,2.37,2121,190,13,19918
INV-43073600019,16/7/2018,12,94.2,9,2.37,1048,3241,13,20103
INV-42550200020,17/7/2018,12,94.2,9,2.37,1965,3241,13,20121
INV-14706200003,17/7/2018,12,94.2,9,2.37,482,6,6,3697
INV-14276200004,17/7/2018,12,94.2,9,2.37,922,6,6,3768
INV-14855600057,17/7/2018,12,94.2,9,2.37,261,6,6,3875
INV-15653300021,17/7/2018,12,94.2,9,2.37,659,6,6,4437
INV-15451000008,17/7/2018,12,94.2,9,2.37,268,6,6,4478
INV-15959200037,17/7/2018,12,94.2,9,2.37,417,6,6,4528
INV-16519600016,17/7/2018,12,94.2,9,2.37,753,6,6,4823
INV-16354500004,17/7/2018,12,94.2,9,2.37,736,6,6,5036
INV-17164600003,17/7/2018,12,94.2,9,2.37,1148,6,6,5236
INV-17286300005,17/7/2018,12,94.2,9,2.37,762,6,6,5462
INV-17524100004,17/7/2018,12,94.2,9,2.37,630,6,6,5544
INV-17459600004,17/7/2018,12,94.2,9,2.37,1186,6,6,5726
INV-17899900022,17/7/2018,12,94.2,9,2.37,8,6,6,5931
INV-18259800005,17/7/2018,12,94.2,9,2.37,670,6,6,5976
INV-18024200012,17/7/2018,12,94.2,9,2.37,1044,6,6,6230
INV-19043800016,17/7/2018,12,94.2,9,2.37,767,6,6,6427
INV-18492900002,17/7/2018,12,94.2,9,2.37,967,6,6,6575
INV-19467700065,17/7/2018,12,94.2,9,2.37,753,6,6,6923
INV-19197300007,17/7/2018,12,94.2,9,2.37,47,6,6,7006
INV-20237100011,17/7/2018,12,94.2,9,2.37,1039,6,6,7270
INV-20115700018,17/7/2018,12,94.2,9,2.37,921,6,6,7407
INV-20320100002,17/7/2018,12,94.2,9,2.37,1298,6,6,7589
INV-20659000002,17/7/2018,12,94.2,9,2.37,670,6,6,7751
INV-20669500007,18/7/2018,12,94.2,9,2.37,1273,6,6,7979
INV-21398500006,18/7/2018,12,94.2,9,2.37,1161,6,6,8231
INV-21246400025,18/7/2018,12,94.2,9,2.37,973,6,6,8233
INV-21387400001,18/7/2018,12,94.2,9,2.37,593,6,6,8376
INV-21683900002,18/7/2018,12,94.2,9,2.37,148,6,6,8627
INV-21827600031,18/7/2018,12,94.2,9,2.37,341,6,6,8682
INV-22172000009,18/7/2018,12,94.2,9,2.37,910,6,6,8716
INV-22920400006,18/7/2018,12,94.2,9,2.37,1161,6,6,9068
INV-22559500013,18/7/2018,12,94.2,9,2.37,754,6,6,9071
INV-22467100076,18/7/2018,12,94.2,9,2.37,400,6,6,9197
INV-23091400044,18/7/2018,12,94.2,9,2.37,1343,6,13,9408
INV-23006500042,18/7/2018,12,94.2,9,2.37,20,6,13,9439
INV-23121000007,18/7/2018,12,94.2,9,2.37,1036,6,13,9533
INV-23277800010,18/7/2018,12,94.2,9,2.37,360,6,13,9580
INV-23856600007,18/7/2018,12,94.2,9,2.37,1442,6,13,9712
INV-23910400021,18/7/2018,12,94.2,9,2.37,1060,6,13,9921
INV-24950100004,18/7/2018,12,94.2,9,2.37,481,6,13,10092
INV-25625500007,18/7/2018,12,94.2,9,2.37,385,6,13,11191
INV-26685900003,18/7/2018,12,94.2,9,2.37,1444,6,13,11538
INV-26423700002,18/7/2018,12,94.2,9,2.37,1541,6,13,11623
INV-26414100023,18/7/2018,12,94.2,9,2.37,1248,6,13,11641
INV-26356000004,19/7/2018,12,94.2,9,2.37,1065,6,13,11686
INV-27736500004,19/7/2018,12,94.2,9,2.37,309,6,13,12280
INV-27701900006,19/7/2018,12,94.2,9,2.37,75,6,13,12371
INV-30532700093,19/7/2018,12,94.2,9,2.37,64,6,13,13599
INV-30055000013,19/7/2018,12,94.2,9,2.37,1502,6,13,13640
INV-32149400015,19/7/2018,12,94.2,9,2.37,866,6,13,14281
INV-33140600025,19/7/2018,12,94.2,9,2.37,185,6,13,14975
INV-32936200012,19/7/2018,12,94.2,9,2.37,92,6,13,14988
INV-32634200004,19/7/2018,12,94.2,9,2.37,1733,6,13,15100
INV-33901200020,19/7/2018,12,94.2,9,2.37,632,6,13,15126
INV-34161900001,19/7/2018,12,94.2,9,2.37,1695,6,13,15832
INV-35451800013,19/7/2018,12,94.2,9,2.37,219,6,13,15974
INV-35598300031,20/7/2018,12,94.2,9,2.37,1117,6,13,16426
INV-35504500004,20/7/2018,12,94.2,9,2.37,535,6,13,16530
INV-36089700008,20/7/2018,12,94.2,9,2.37,634,6,13,16691
INV-37514100003,20/7/2018,12,94.2,9,2.37,1550,6,13,17411
INV-38558000005,20/7/2018,12,94.2,9,2.37,1562,6,13,17688
INV-39181800022,20/7/2018,12,94.2,9,2.37,1669,6,13,18367
INV-40731200021,20/7/2018,12,94.2,9,2.37,1062,6,13,19065
INV-42066700007,20/7/2018,12,94.2,9,2.37,1265,6,13,19427
INV-42241500006,20/7/2018,12,94.2,9,2.37,624,6,13,19477
INV-42431100011,20/7/2018,12,94.2,9,2.37,2042,6,13,19631
INV-41689500009,20/7/2018,12,94.2,9,2.37,2056,6,13,19735
INV-43352600015,20/7/2018,12,94.2,9,2.37,587,6,13,19790
INV-09833600016,20/7/2018,12,60.72,9,2.38,12,12,7,12
INV-09973900012,23/7/2018,12,180,9,2.38,18,18,13,18
INV-09614000039,23/7/2018,12,70.8,9,2.38,23,23,10,23
INV-10033100020,23/7/2018,12,108,9,2.38,26,26,2,26
INV-09956700015,23/7/2018,12,80.64,9,2.38,44,43,13,44
INV-09585700038,23/7/2018,12,249.48,9,2.38,46,45,17,46
INV-09747200008,23/7/2018,12,117,9,2.38,55,54,12,55
INV-10038500004,23/7/2018,12,60.12,9,2.38,60,61,12,63
INV-09587700013,23/7/2018,12,60.12,9,2.38,64,61,12,67
INV-10078200023,23/7/2018,12,206.88,9,2.38,66,66,20,69
INV-10157700050,23/7/2018,12,94.2,9,2.38,23,6,6,463
INV-12219900007,23/7/2018,12,94.2,9,2.38,37,6,6,1834
INV-10696600027,23/7/2018,12,94.2,9,2.38,89,6,6,1140
INV-09580300053,23/7/2018,12,136.68,9,2.38,71,72,1,75
INV-11076400021,23/7/2018,12,94.2,9,2.38,201,6,6,966
INV-09765000008,23/7/2018,12,94.2,9,2.38,268,6,6,367
INV-10533200006,23/7/2018,12,94.2,9,2.38,340,6,6,480
INV-10658000005,23/7/2018,12,94.2,9,2.38,382,6,6,552
INV-10322700027,23/7/2018,12,94.2,9,2.38,449,6,6,710
INV-10948600014,23/7/2018,12,94.2,9,2.38,579,6,6,1103
INV-11059600004,23/7/2018,12,94.2,9,2.38,616,6,6,1236
INV-11293000003,23/7/2018,12,94.2,9,2.38,702,6,6,1602
INV-12609900007,23/7/2018,12,94.2,9,2.38,739,6,6,2187
INV-11372100057,23/7/2018,12,60.72,9,2.38,47,12,7,1607
INV-09810200020,23/7/2018,12,60.72,9,2.38,267,12,7,366
INV-11242300009,24/7/2018,12,60.72,9,2.38,318,12,7,1494
INV-10257700008,24/7/2018,12,60.72,9,2.38,363,12,7,522
INV-09973900022,24/7/2018,12,148.56,9,2.38,18,93,6,98
INV-12084300010,24/7/2018,12,60.72,9,2.38,494,12,7,1686
INV-12256600005,24/7/2018,12,60.72,9,2.38,756,12,7,1851
INV-12106000011,24/7/2018,12,60.72,9,2.38,769,12,7,1895
INV-09918800001,24/7/2018,12,188.88,9,2.38,92,96,10,102
INV-10132400028,24/7/2018,12,99.24,9,2.38,1,269,10,328
INV-09823300023,24/7/2018,12,59.64,9,2.38,38,112,9,119
INV-09943800006,24/7/2018,12,162.24,9,2.38,109,118,28,125
INV-09696100007,24/7/2018,12,60.12,9,2.38,111,16,12,127
INV-10356400119,24/7/2018,12,113.28,9,2.38,2,94,6,534
INV-11688400005,24/7/2018,12,113.28,9,2.38,421,94,6,1531
INV-11039800006,24/7/2018,12,64.32,9,2.38,550,15,1,997
INV-09574900024,24/7/2018,12,60.12,9,2.38,228,16,12,407
INV-09955600004,24/7/2018,12,269.88,9,2.38,139,126,20,163
INV-10357600003,24/7/2018,12,60.12,9,2.38,373,16,12,540
INV-10633100028,24/7/2018,12,60.12,9,2.38,489,16,12,814
INV-11359000005,24/7/2018,12,60.12,9,2.38,511,16,12,1616
INV-11561100024,24/7/2018,12,60.12,9,2.38,515,16,12,1438
INV-09963200021,24/7/2018,12,269.88,9,2.38,22,126,20,167
INV-12329400015,24/7/2018,12,60.12,9,2.38,746,16,12,1801
INV-11130800186,24/7/2018,12,94.56,9,2.38,2,336,10,951
INV-09782400003,24/7/2018,12,96.84,9,2.38,145,157,12,173
INV-09937900005,24/7/2018,12,113.28,9,2.38,77,169,10,188
INV-09755400006,24/7/2018,12,148.68,9,2.38,155,78,22,195
INV-09752900001,24/7/2018,12,225.72,9,2.38,163,184,32,207
INV-12702000064,25/7/2018,12,72,9,2.38,107,23,10,2295
INV-10062000014,25/7/2018,12,206.88,9,2.38,183,197,20,231
INV-11062000097,25/7/2018,12,135,9,2.38,85,24,8,995
INV-12539600028,25/7/2018,12,135,9,2.38,489,24,8,2205
INV-09788900003,25/7/2018,12,63,9,2.38,192,205,7,243
INV-09653900165,25/7/2018,12,123,9,2.38,47,217,10,258
INV-09795800081,25/7/2018,12,225,9,2.38,204,62,21,260
INV-11596100106,25/7/2018,12,155.88,9,2.38,244,29,3,1568
INV-10616500073,25/7/2018,12,96.84,9,2.38,69,354,12,468
INV-09785700021,25/7/2018,12,116.52,9,2.38,59,225,10,268
INV-10119900217,25/7/2018,12,280.32,9,2.38,158,226,4,269
INV-09862400044,25/7/2018,12,63,9,2.38,212,229,7,274
INV-10902100005,25/7/2018,12,80.64,9,2.38,173,31,13,961
INV-09615500111,25/7/2018,12,148.68,9,2.38,30,78,22,281
INV-10000900004,26/7/2018,12,63,9,2.38,218,237,12,284
INV-10030200001,26/7/2018,12,126,9,2.38,220,238,6,286
INV-10018300117,26/7/2018,12,80.64,9,2.38,134,240,13,288
INV-10003300028,26/7/2018,12,59.64,9,2.38,223,244,2,292
INV-09702800010,26/7/2018,12,225,9,2.38,225,62,21,294
INV-09822900006,26/7/2018,12,108,9,2.38,226,246,8,295
INV-10024100008,26/7/2018,12,139.32,9,2.38,227,248,13,297
INV-09718200016,26/7/2018,12,63,9,2.38,230,229,7,302
INV-12396500085,26/7/2018,12,224.88,9,2.38,443,593,20,2067
INV-09918500031,26/7/2018,12,280.32,9,2.38,251,275,4,339
INV-09666800071,26/7/2018,12,80.64,9,2.38,255,280,13,345
INV-09857300034,26/7/2018,12,80.64,9,2.38,256,280,13,346
INV-09733900059,26/7/2018,12,225,9,2.38,212,62,21,347
INV-09599000006,26/7/2018,12,117,9,2.38,257,282,1,349
INV-11192500011,26/7/2018,12,117,9,2.38,557,158,1,1022
INV-09694100022,26/7/2018,12,162.24,9,2.38,265,291,31,361
INV-09574400001,26/7/2018,12,96.84,9,2.38,272,298,12,373
INV-09921200005,26/7/2018,12,90,9,2.38,274,300,12,375
INV-10021900010,26/7/2018,12,61.2,9,2.38,277,302,12,378
INV-09640500022,26/7/2018,12,162,9,2.38,283,274,3,386
INV-10111600005,26/7/2018,12,148.68,9,2.38,285,78,22,388
INV-09769400002,26/7/2018,12,148.68,9,2.38,291,78,22,394
INV-09671800085,26/7/2018,12,92.76,9,2.38,298,161,1,408
INV-09616700003,26/7/2018,12,186,9,2.38,302,139,3,415
INV-09776500016,26/7/2018,12,144,9,2.38,305,324,12,418
INV-10209900041,26/7/2018,12,148.56,9,2.38,310,331,22,430
INV-10178300029,27/7/2018,12,61.92,9,2.38,312,334,12,434
INV-11697800068,27/7/2018,12,135,9,2.38,11,786,8,1544
INV-12365300089,27/7/2018,12,135,9,2.38,144,786,8,1804
INV-10581800005,27/7/2018,12,80.64,9,2.38,321,280,13,448
INV-10167200020,27/7/2018,12,63,9,2.38,324,205,7,452
INV-11873400010,27/7/2018,12,170.88,9,2.38,15,59,9,2040
INV-11873400050,27/7/2018,12,60.12,9,2.38,15,61,12,1821
INV-11239000017,27/7/2018,12,60.12,9,2.38,72,61,12,1613
INV-10149800008,27/7/2018,12,155.88,9,2.38,102,350,3,461
INV-10911300059,27/7/2018,12,60.12,9,2.38,528,61,12,932
INV-11593200025,30/7/2018,12,225,9,2.38,166,62,21,1561
